location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
15173,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
15264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,1.0,1.0
15348,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.8888888888888888,1.0,1.0,1.0
15363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.6,1.0,0.8,0.4,0.6,1.0,1.0,1.0,1.0
15369,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.4,0.6,0.4,0.6,0.4,0.8,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8
41901,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,1.0,0.5,0.5,0.5,0.5
41906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75
51084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0
55862,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.8,0.8,0.8,0.8,1.0,0.6,0.8,0.8,1.0,1.0
55864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.8,0.4,0.8,1.0,1.0,1.0,0.8,0.8,0.8
57271,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,0.5,0.75,1.0,1.0,1.0,1.0
61306,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.8,1.0,1.0,1.0,1.0
61319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5,1.0,1.0,1.0,1.0
61948,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0,1.0,1.0
61957,1.0,1.0,0.875,0.875,0.875,0.875,0.5,0.25,0.25,0.25,0.25,0.25,0.375,0.375,0.5,0.625,0.875,0.75,0.875,0.875,1.0,0.875,1.0,1.0
62880,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.75,0.25,0.75,0.75,0.75,0.75,0.75
63449,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.2,0.4,0.4,0.4,0.4,0.2,0.0,0.0,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0
66283,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
67740,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.75,0.75,0.75,1.0
70404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.5,0.75,1.0,0.5,0.75,0.5,0.5,0.75,0.5,0.75,1.0,1.0
70406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.8333333333333334,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0
70417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.8571428571428571,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571
70421,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.25,0.75,0.75,0.75,1.0,1.0,1.0
71966,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.2,0.4,0.0,0.2,0.2,0.2,0.2,0.2,0.6,0.4,1.0,1.0,0.4,0.8,0.8,0.8,0.8
71977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.8,0.4,0.4,0.6,0.6,0.8,0.8,0.8,1.0
71981,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.25,0.0,0.5,0.5,0.75,0.75,0.75
72768,0.875,0.875,0.875,0.875,0.875,0.875,0.75,0.625,0.5,0.5,0.125,0.25,0.125,0.25,0.625,0.625,0.5,0.625,0.75,1.0,0.875,0.875,0.875,0.875
72770,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.75,0.75,0.625,0.625,0.75,0.5,0.5,0.75,0.75,0.625,0.75,0.75,0.875,0.875,1.0,1.0
74807,1.0,1.0,1.0,1.0,1.0,0.875,0.875,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.5,0.625,0.625,0.625,0.75,0.875,0.875,0.875,0.875,0.875
74815,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.7142857142857143,1.0,1.0
74817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.5,0.5,0.75,0.25,0.75,0.75,0.75,0.5,0.25,0.25,0.5,0.75,0.75,0.75
74831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.5,0.75,1.0,1.0,1.0,1.0,1.0
